3elt.gra;3411134;3411134;0.03148;1;4720
airfoil1.gra;2431057;2431057;0.027826;1;4253
basic.gra;6;6;0.000178;1;4
bintree10.gra;196331;196331;0.00294;1;1023
c1y.gra;321113;321113;0.0043;1;828
c2y.gra;435521;435521;0.005126;1;980
c3y.gra;777551;777551;0.009262;1;1327
c4y.gra;765629;765629;0.007244;1;1366
c5y.gra;591702;591702;0.006291;1;1202
gd95c.gra;1476;1476;0.000478;1;62
gd96a.gra;330429;330429;0.005452;1;1096
gd96b.gra;1053;1053;0.000686;1;111
gd96c.gra;1092;1092;0.000549;1;65
gd96d.gra;6154;6154;0.000901;1;180
hc10.gra;488244;488244;0.011509;1;1024
mesh33x33.gra;88588;88588;0.006034;1;1089
randomA1.gra;1226913;1226913;0.009516;1;1000
randomA2.gra;1823792;1823792;0.03302;1;1000
randomA3.gra;1805991;1805991;0.061217;1;1000
randomA4.gra;1451013;1451013;0.013658;1;1000
randomG4.gra;1225068;1225068;0.013585;1;1000
small.gra;12;12;0.000191;1;5
whitaker3.gra;9240240;9240240;0.067343;1;9800
3elt.gra;3411134;3235525;0.081513;10;47200
airfoil1.gra;2431057;2243687;0.072757;10;42530
basic.gra;6;6;0.000485;10;40
bintree10.gra;196331;184703;0.006904;10;10230
c1y.gra;321113;303982;0.012374;10;8280
c2y.gra;435521;431049;0.016298;10;9800
c3y.gra;777551;740422;0.019751;10;13270
c4y.gra;765629;690404;0.021621;10;13660
c5y.gra;591702;578483;0.019175;10;12020
gd95c.gra;1476;1170;0.001385;10;620
gd96a.gra;330429;321963;0.01589;10;10960
gd96b.gra;1053;954;0.001617;10;1110
gd96c.gra;1092;1092;0.001343;10;650
gd96d.gra;6154;6115;0.002297;10;1800
hc10.gra;488244;470826;0.022628;10;10240
mesh33x33.gra;88588;61474;0.013149;10;10890
randomA1.gra;1226913;1216406;0.025591;10;10000
randomA2.gra;1823792;1586146;0.085143;10;10000
randomA3.gra;1805991;1699281;0.157863;10;10000
randomA4.gra;1410615;1410615;0.035456;10;10000
randomG4.gra;1159222;929963;0.03557;10;10000
small.gra;12;12;0.000509;10;50
whitaker3.gra;12507099;9091649;0.169061;10;98000
3elt.gra;3467372;3092154;0.581402;100;472000
airfoil1.gra;2084324;1911491;0.517648;100;425300
basic.gra;6;6;0.003628;100;400
bintree10.gra;196315;169073;0.047989;100;102300
c1y.gra;334048;303499;0.092998;100;82800
c2y.gra;442740;406285;0.106047;100;98000
c3y.gra;735016;682960;0.146441;100;132700
c4y.gra;766160;679166;0.15027;100;136600
c5y.gra;622973;579263;0.132489;100;120200
gd95c.gra;1362;1113;0.012192;100;6200
gd96a.gra;334583;311037;0.104194;100;109600
gd96b.gra;1179;842;0.01214;100;11100
gd96c.gra;1240;1076;0.013121;100;6500
gd96d.gra;6076;5618;0.017941;100;18000
hc10.gra;484680;470684;0.140057;100;102400
mesh33x33.gra;62690;58574;0.092731;100;108900
randomA1.gra;1340587;1169997;0.186159;100;100000
randomA2.gra;1744598;1592287;0.604469;100;100000
randomA3.gra;1838862;1645007;1.12688;100;100000
randomA4.gra;1472796;1356347;0.25737;100;100000
randomG4.gra;939158;893101;0.251855;100;100000
small.gra;12;11;0.003539;100;500
whitaker3.gra;10980468;8910244;1.19754;100;980000
3elt.gra;4050682;4050682;0.031119;1;4720
airfoil1.gra;2888611;2888611;0.027773;1;4253
basic.gra;6;6;0.000174;1;4
bintree10.gra;196311;196311;0.002933;1;1023
c1y.gra;321685;321685;0.004274;1;828
c2y.gra;428784;428784;0.005107;1;980
c3y.gra;750030;750030;0.008441;1;1327
c4y.gra;768271;768271;0.007671;1;1366
c5y.gra;631486;631486;0.006284;1;1202
gd95c.gra;1298;1298;0.000475;1;62
gd96a.gra;333010;333010;0.00454;1;1096
gd96b.gra;1086;1086;0.000588;1;111
gd96c.gra;1491;1491;0.000468;1;65
gd96d.gra;6858;6858;0.000779;1;180
hc10.gra;484756;484756;0.010318;1;1024
mesh33x33.gra;80987;80987;0.005605;1;1089
randomA1.gra;1256563;1256563;0.009564;1;1000
randomA2.gra;1721605;1721605;0.033959;1;1000
randomA3.gra;1746165;1746165;0.061399;1;1000
randomA4.gra;1522612;1522612;0.013729;1;1000
randomG4.gra;1126292;1126292;0.013566;1;1000
small.gra;12;12;0.000184;1;5
whitaker3.gra;12325003;12325003;0.065666;1;9800
3elt.gra;4050682;3404943;0.081659;10;47200
airfoil1.gra;2888611;2172010;0.072451;10;42530
basic.gra;6;6;0.000478;10;40
bintree10.gra;196311;169055;0.006901;10;10230
c1y.gra;321685;303756;0.012465;10;8280
c2y.gra;428784;427791;0.014255;10;9800
c3y.gra;750030;741066;0.021029;10;13270
c4y.gra;768271;744222;0.020204;10;13660
c5y.gra;631486;569898;0.018062;10;12020
gd95c.gra;1350;1258;0.00138;10;620
gd96a.gra;325694;317613;0.015492;10;10960
gd96b.gra;1386;1118;0.001671;10;1110
gd96c.gra;1477;1290;0.001327;10;650
gd96d.gra;8834;6142;0.002242;10;1800
hc10.gra;470524;470524;0.024929;10;10240
mesh33x33.gra;74404;64872;0.013107;10;10890
randomA1.gra;1368841;1223657;0.025484;10;10000
randomA2.gra;1717020;1625954;0.084791;10;10000
randomA3.gra;1706503;1694912;0.158078;10;10000
randomA4.gra;1515881;1392858;0.035644;10;10000
randomG4.gra;1069005;906921;0.035161;10;10000
small.gra;12;11;0.000525;10;50
whitaker3.gra;11835603;8878565;0.167617;10;98000
3elt.gra;4562092;3034991;0.579996;100;472000
airfoil1.gra;2325697;1978476;0.519068;100;425300
basic.gra;6;6;0.003601;100;400
bintree10.gra;196215;169041;0.047053;100;102300
c1y.gra;325277;298233;0.093015;100;82800
c2y.gra;438236;408673;0.105887;100;98000
c3y.gra;725325;708952;0.146658;100;132700
c4y.gra;786193;675899;0.149704;100;136600
c5y.gra;627180;575849;0.135631;100;120200
gd95c.gra;1348;1129;0.010363;100;6200
gd96a.gra;327434;317384;0.102062;100;109600
gd96b.gra;1412;802;0.0145;100;11100
gd96c.gra;1463;1125;0.009797;100;6500
gd96d.gra;6391;5474;0.018345;100;18000
hc10.gra;488616;470984;0.140134;100;102400
mesh33x33.gra;59722;58836;0.095363;100;108900
randomA1.gra;1272851;1171321;0.187016;100;100000
randomA2.gra;1771151;1585278;0.60813;100;100000
randomA3.gra;1789931;1666338;1.13443;100;100000
randomA4.gra;1595705;1349557;0.253802;100;100000
randomG4.gra;891197;891197;0.253382;100;100000
small.gra;12;11;0.003531;100;500
whitaker3.gra;11164364;8950224;1.19068;100;980000
3elt.gra;4442301;4442301;0.031466;1;4720
airfoil1.gra;3064155;3064155;0.027914;1;4253
basic.gra;6;6;0.00018;1;4
bintree10.gra;184695;184695;0.00298;1;1023
c1y.gra;340068;340068;0.004349;1;828
c2y.gra;443397;443397;0.005441;1;980
c3y.gra;760355;760355;0.008554;1;1327
c4y.gra;774602;774602;0.007263;1;1366
c5y.gra;625554;625554;0.00636;1;1202
gd95c.gra;1580;1580;0.000498;1;62
gd96a.gra;344923;344923;0.005431;1;1096
gd96b.gra;1465;1465;0.000878;1;111
gd96c.gra;1593;1593;0.000466;1;65
gd96d.gra;6560;6560;0.000754;1;180
hc10.gra;488406;488406;0.012077;1;1024
mesh33x33.gra;93086;93086;0.005102;1;1089
randomA1.gra;1268633;1268633;0.009561;1;1000
randomA2.gra;1664858;1664858;0.037302;1;1000
randomA3.gra;1754788;1754788;0.062118;1;1000
randomA4.gra;1568474;1568474;0.013733;1;1000
randomG4.gra;1118326;1118326;0.013484;1;1000
small.gra;13;13;0.000185;1;5
whitaker3.gra;9442961;9442961;0.066082;1;9800
3elt.gra;4442301;3186508;0.081178;10;47200
airfoil1.gra;2225422;1911026;0.074732;10;42530
basic.gra;6;6;0.000477;10;40
bintree10.gra;190747;169083;0.007207;10;10230
c1y.gra;322859;313499;0.012495;10;8280
c2y.gra;452296;425569;0.014171;10;9800
c3y.gra;759173;737535;0.021517;10;13270
c4y.gra;770152;722090;0.020272;10;13660
c5y.gra;618415;594778;0.017966;10;12020
gd95c.gra;1519;1234;0.001376;10;620
gd96a.gra;320976;320976;0.013387;10;10960
gd96b.gra;1123;900;0.001664;10;1110
gd96c.gra;1676;1285;0.001306;10;650
gd96d.gra;6785;6028;0.002302;10;1800
hc10.gra;488408;484694;0.021262;10;10240
mesh33x33.gra;64661;62506;0.013128;10;10890
randomA1.gra;1282683;1205623;0.026108;10;10000
randomA2.gra;1653771;1653771;0.084968;10;10000
randomA3.gra;1729022;1697831;0.156892;10;10000
randomA4.gra;1591063;1472600;0.035919;10;10000
randomG4.gra;1169049;855033;0.035243;10;10000
small.gra;13;11;0.000486;10;50
whitaker3.gra;11947795;9159858;0.168347;10;98000
3elt.gra;3262546;2910899;0.579523;100;472000
airfoil1.gra;2251088;1953875;0.516948;100;425300
basic.gra;6;6;0.003491;100;400
bintree10.gra;182371;169043;0.046809;100;102300
c1y.gra;334415;307964;0.092707;100;82800
c2y.gra;437718;404381;0.107322;100;98000
c3y.gra;742454;708820;0.147632;100;132700
c4y.gra;765847;694861;0.150023;100;136600
c5y.gra;634142;576190;0.13299;100;120200
gd95c.gra;1697;1143;0.010227;100;6200
gd96a.gra;332279;316340;0.102132;100;109600
gd96b.gra;876;876;0.011961;100;11100
gd96c.gra;1543;1106;0.009853;100;6500
gd96d.gra;5907;5569;0.017182;100;18000
hc10.gra;488170;470768;0.141126;100;102400
mesh33x33.gra;67506;58579;0.093099;100;108900
randomA1.gra;1247401;1177423;0.185674;100;100000
randomA2.gra;1717744;1601879;0.604586;100;100000
randomA3.gra;1711552;1628522;1.1254;100;100000
randomA4.gra;1520412;1394743;0.254646;100;100000
randomG4.gra;1149504;893490;0.25363;100;100000
small.gra;13;11;0.003451;100;500
whitaker3.gra;11747148;9308744;1.19309;100;980000
3elt.gra;3561909;3561909;0.032198;1;4720
airfoil1.gra;2282302;2282302;0.028495;1;4253
basic.gra;6;6;0.000179;1;4
bintree10.gra;195735;195735;0.002919;1;1023
c1y.gra;330920;330920;0.004314;1;828
c2y.gra;427866;427866;0.005086;1;980
c3y.gra;787323;787323;0.007079;1;1327
c4y.gra;768307;768307;0.007305;1;1366
c5y.gra;645434;645434;0.006338;1;1202
gd95c.gra;1355;1355;0.000514;1;62
gd96a.gra;343483;343483;0.004593;1;1096
gd96b.gra;1243;1243;0.000616;1;111
gd96c.gra;1347;1347;0.000475;1;65
gd96d.gra;6895;6895;0.000763;1;180
hc10.gra;471376;471376;0.009416;1;1024
mesh33x33.gra;76932;76932;0.00588;1;1089
randomA1.gra;1329805;1329805;0.010299;1;1000
randomA2.gra;1710545;1710545;0.033049;1;1000
randomA3.gra;1741712;1741712;0.061115;1;1000
randomA4.gra;1551938;1551938;0.013718;1;1000
randomG4.gra;1232146;1232146;0.013687;1;1000
small.gra;12;12;0.00019;1;5
whitaker3.gra;13068511;13068511;0.067341;1;9800
3elt.gra;3628710;3443115;0.081505;10;47200
airfoil1.gra;3119454;2146600;0.07439;10;42530
basic.gra;6;6;0.000468;10;40
bintree10.gra;196115;182333;0.006935;10;10230
c1y.gra;315668;314876;0.01239;10;8280
c2y.gra;442339;408242;0.014375;10;9800
c3y.gra;773299;739331;0.01978;10;13270
c4y.gra;731457;731457;0.020275;10;13660
c5y.gra;617208;590894;0.017855;10;12020
gd95c.gra;1386;1169;0.001408;10;620
gd96a.gra;330770;317258;0.01342;10;10960
gd96b.gra;2253;1106;0.001599;10;1110
gd96c.gra;1619;1160;0.001329;10;650
gd96d.gra;6313;5713;0.002172;10;1800
hc10.gra;503048;471322;0.021304;10;10240
mesh33x33.gra;101237;60467;0.013068;10;10890
randomA1.gra;1329805;1215575;0.025729;10;10000
randomA2.gra;1710545;1570516;0.085831;10;10000
randomA3.gra;1741712;1698817;0.158395;10;10000
randomA4.gra;1551938;1377093;0.035898;10;10000
randomG4.gra;1232146;1019861;0.035569;10;10000
small.gra;12;11;0.000515;10;50
whitaker3.gra;13068511;9479001;0.169169;10;98000
3elt.gra;4700972;3141983;0.582083;100;472000
airfoil1.gra;2851357;1915013;0.517536;100;425300
basic.gra;6;6;0.003657;100;400
bintree10.gra;195751;169087;0.04681;100;102300
c1y.gra;310371;308375;0.092731;100;82800
c2y.gra;433831;405241;0.106059;100;98000
c3y.gra;758814;704460;0.147027;100;132700
c4y.gra;740414;690172;0.149445;100;136600
c5y.gra;635797;584117;0.135063;100;120200
gd95c.gra;1481;1135;0.010234;100;6200
gd96a.gra;340503;311764;0.102294;100;109600
gd96b.gra;965;935;0.012215;100;11100
gd96c.gra;1547;1073;0.009839;100;6500
gd96d.gra;6816;5572;0.017333;100;18000
hc10.gra;503064;470686;0.140615;100;102400
mesh33x33.gra;68570;58448;0.092951;100;108900
randomA1.gra;1226176;1198502;0.185755;100;100000
randomA2.gra;1700329;1615766;0.609632;100;100000
randomA3.gra;1782193;1653354;1.12856;100;100000
randomA4.gra;1530003;1342582;0.257097;100;100000
randomG4.gra;1124713;902814;0.252594;100;100000
small.gra;13;11;0.003738;100;500
whitaker3.gra;12782615;8963706;1.195;100;980000
3elt.gra;3445665;3445665;0.03105;1;4720
airfoil1.gra;2525587;2525587;0.028259;1;4253
basic.gra;6;6;0.000179;1;4
bintree10.gra;195727;195727;0.002982;1;1023
c1y.gra;335603;335603;0.004362;1;828
